PATCH,CATEGORY,ORDINAL RANK,PERCENT VALUE,HERO NAME
6.88e,Most banned,22,17,Invoker
6.88e,Most banned,23,17,Axe
6.88e,Most banned,24,16,Omniknight
6.88e,Most banned,25,16,Timbersaw
6.88e,Most banned,26,16,Naga Siren
6.88e,Most banned,27,15,Slark
6.88e,Most banned,28,15,Mirana
6.88e,Most banned,29,15,Luna
6.88e,Most banned,30,12,Sven
6.88e,Most banned,31,12,Alchemist
6.88e,Most banned,32,10,Ogre Magi
6.88e,Most banned,33,10,Razor
6.88e,Most banned,34,9,Phantom Assassin
6.88e,Most banned,35,8,Keeper of the Light
6.88e,Most banned,36,8,Earth Spirit
6.88e,Most banned,37,7,Anti-Mage
6.88e,Most banned,38,7,Silencer
6.88e,Most banned,39,6,Meepo
6.88e,Most banned,40,6,Terrorblade
6.88e,Most banned,41,6,Puck
6.88e,Most banned,42,6,Chen
6.88e,Most banned,43,6,Disruptor
6.88e,Most banned,44,6,Undying
6.88e,Most banned,45,6,Dazzle
6.88e,Most banned,46,5,Beastmaster
6.88e,Most banned,47,5,Ursa Warrior
6.88e,Most banned,48,5,Winter Wyvern
6.88e,Most banned,49,5,Enchantress
6.88e,Most banned,50,5,Medusa
6.88e,Most banned,51,5,Ancient Apparition
6.88e,Most banned,52,5,Magnus
6.88e,Most banned,53,5,Sniper
6.88e,Most banned,54,5,Tidehunter
6.88e,Most banned,55,4,Centaur Warrunner
6.88e,Most banned,56,4,Broodmother
6.88e,Most banned,57,4,Death Prophet
6.88e,Most banned,58,4,Witch Doctor
6.88e,Most banned,59,4,Legion Commander
6.88e,Most banned,60,3,Templar Assassin
6.88e,Most banned,61,3,Viper
6.88e,Most banned,62,3,Lone Druid
6.88e,Most banned,63,2,Rubick
6.88e,Most banned,64,2,Tiny
6.88e,Most banned,65,2,Pudge
6.88e,Most banned,66,2,Dragon Knight
6.88e,Most banned,67,2,Warlock
6.88e,Most banned,68,2,Weaver
6.88e,Most banned,69,2,Doom
6.88e,Most banned,70,1,Phantom Lancer
6.88e,Most banned,71,1,Bristleback
6.88e,Most banned,72,1,Lion
6.88e,Most banned,73,1,Nature's Prophet
6.88e,Most banned,74,1,Vengeful Spirit
6.88e,Most banned,75,1,Lina
6.88e,Most banned,76,1,Lycan
6.88e,Most banned,77,1,Clockwerk
6.88e,Most banned,78,1,Spirit Breaker
6.88e,Most banned,79,1,Phoenix
6.88e,Most banned,80,1,Lich
6.88e,Most banned,81,1,Treant Protector
6.88e,Most banned,82,1,Spectre
6.88e,Most banned,83,1,Clinkz
6.88e,Most banned,84,1,Shadow Fiend
6.88e,Most banned,85,1,Pugna
6.88e,Most banned,86,1,Venomancer
6.88e,Most banned,87,0,Techies
6.88e,Most banned,88,0,Bane
6.88e,Most banned,89,0,Shadow Shaman
6.88e,Most banned,90,0,Crystal Maiden
6.88e,Most banned,91,0,Enigma
6.88e,Most banned,92,0,Chaos Knight
6.88e,Most banned,93,0,Visage
6.88e,Most first-picked,1,18,Shadow Demon
6.88e,Most first-picked,2,13,Outworld Devourer
6.88e,Most first-picked,3,9,Drow Ranger
6.88e,Most first-picked,4,8,Batrider
6.88e,Most first-picked,5,7,Oracle
6.88e,Most first-picked,6,6,Kunkka
6.88e,Most first-picked,7,5,Io
6.88e,Most first-picked,8,4,Mirana
6.88e,Most first-picked,9,4,Slardar
6.88e,Most first-picked,10,3,Dark Seer
6.88e,Most first-picked,11,3,Sand King
6.88e,Most first-picked,12,3,Riki
6.88e,Most first-picked,13,3,Ogre Magi
6.88e,Most first-picked,14,2,Bounty Hunter
6.88e,Most first-picked,15,2,Elder Titan
6.88e,Most first-picked,16,2,Keeper of the Light
6.88e,Most first-picked,17,1,Timbersaw
6.88e,Most first-picked,18,1,Earth Spirit
6.88e,Most first-picked,19,1,Nyx Assassin
6.88e,Most first-picked,20,1,Warlock
6.88e,Most first-picked,21,1,Omniknight
6.88e,Most first-picked,22,1,Axe
6.88e,Most first-picked,23,1,Juggernaut
6.88e,Most first-picked,24,1,Faceless Void
6.88e,Most first-picked,25,0,Lifestealer
6.88e,Most first-picked,26,0,Nature's Prophet
6.88e,Most banned in first ban phase,1,54,Drow Ranger
6.88e,Most banned in first ban phase,2,50,Outworld Devourer
6.88e,Most banned in first ban phase,3,36,Batrider
6.88e,Most banned in first ban phase,4,31,Shadow Demon
6.88e,Most banned in first ban phase,5,27,Io
6.88e,Most banned in first ban phase,6,24,Oracle
6.88e,Most banned in first ban phase,7,24,Kunkka
6.88e,Most banned in first ban phase,8,19,Riki
6.88e,Most banned in first ban phase,9,14,Faceless Void
6.88e,Most banned in first ban phase,10,13,Sand King
6.88e,Most banned in first ban phase,11,11,Mirana
6.88e,Most banned in first ban phase,12,11,Bounty Hunter
6.88e,Most banned in first ban phase,13,10,Nyx Assassin
6.88e,Most banned in first ban phase,14,8,Slardar
6.88e,Most banned in first ban phase,15,7,Omniknight
6.88e,Most banned in first ban phase,16,7,Elder Titan
6.88e,Most banned in first ban phase,17,6,Dark Seer
6.88e,Most banned in first ban phase,18,5,Axe
6.88e,Most banned in first ban phase,19,5,Meepo
6.88e,Most banned in first ban phase,20,4,Keeper of the Light
6.88e,Most banned in first ban phase,21,4,Earth Spirit
6.88e,Most banned in first ban phase,22,4,Juggernaut
6.88e,Most banned in first ban phase,23,3,Chen
6.88e,Most banned in first ban phase,24,3,Naga Siren
6.88e,Most banned in first ban phase,25,3,Undying
6.88e,Most banned in first ban phase,26,3,Enchantress
6.88e,Most banned in first ban phase,27,2,Ogre Magi
6.88e,Most banned in first ban phase,28,2,Lifestealer
6.88e,Most banned in first ban phase,29,2,Timbersaw
6.88e,Most banned in first ban phase,30,1,Tinker
6.88e,Most banned in first ban phase,31,1,Pudge
6.88e,Most banned in first ban phase,32,1,Invoker
6.88e,Most banned in first ban phase,33,1,Beastmaster
6.88e,Most banned in first ban phase,34,1,Warlock
6.88e,Most banned in first ban phase,35,1,Centaur Warrunner
6.88e,Most banned in first ban phase,36,0,Disruptor
6.88e,Most banned in first ban phase,37,0,Medusa
6.88e,Most banned in first ban phase,38,0,Bane
